,open,close,low,high,volume,money,high_limit,low_limit,avg,label
2007-12-17,5007.28,4876.76,4874.62,5007.35,6354672200.0,101523460515.0,5508.7,4507.12,4918.058,4836.17
2007-12-18,4856.47,4836.17,4812.16,4905.49,4055804700.0,64859941016.0,5364.44,4389.08,4855.977,4941.78
2007-12-19,4878.07,4941.78,4868.35,4960.42,5627577500.0,86406307921.0,5319.79,4352.56,4923.088,5043.53
2007-12-20,4965.29,5043.53,4923.3,5050.78,5774268900.0,87842464915.0,5435.96,4447.61,4998.604,5101.78
2007-12-21,5017.19,5101.78,5013.76,5112.39,6614270500.0,103477896497.0,5547.89,4539.18,5080.726,5234.26
2007-12-24,5132.91,5234.26,5104.65,5284.34,8508042200.0,140185415582.0,5611.96,4591.6,5185.887,5201.18
2007-12-25,5233.18,5201.18,5178.8,5254.4,7102362400.0,125073744010.0,5757.69,4710.84,5212.299,5233.35
2007-12-26,5209.03,5233.35,5158.76,5262.59,7445862800.0,122851642493.0,5721.3,4681.06,5206.283,5308.89
2007-12-27,5248.22,5308.89,5203.5,5316.52,8732418400.0,147037686579.0,5756.69,4710.02,5271.071,5261.56
2007-12-28,5320.01,5261.56,5248.69,5336.5,7718703800.0,133680401622.0,5839.78,4778.0,5293.05,5272.81
2008-01-02,5265.0,5272.81,5201.89,5295.02,7656660900.0,133028308582.0,5787.72,4735.41,5256.976,5319.86
2008-01-03,5269.8,5319.86,5211.05,5321.46,9851032300.0,170429834594.0,5800.1,4745.53,5247.408,5361.57
2008-01-04,5328.41,5361.57,5318.46,5372.46,8087523800.0,145545034987.0,5851.85,4787.87,5355.28,5393.34
2008-01-07,5357.45,5393.34,5332.6,5403.35,9193300100.0,162225795987.0,5897.73,4825.42,5372.147,5386.53
2008-01-08,5414.56,5386.53,5344.65,5480.07,10247786300.0,184600542494.0,5932.68,4854.01,5436.192,5435.81
2008-01-09,5365.22,5435.81,5346.85,5437.76,7680586200.0,139448986326.0,5925.18,4847.88,5394.9,5456.54
2008-01-10,5449.16,5456.54,5407.31,5483.83,9655328500.0,174138308106.0,5979.39,4892.23,5442.381,5484.68
2008-01-11,5471.39,5484.68,5423.81,5500.06,8772475000.0,155874958881.0,6002.2,4910.89,5468.03,5497.9
2008-01-14,5507.58,5497.9,5456.93,5522.78,7871409000.0,142250729150.0,6033.14,4936.21,5491.246,5443.79
2008-01-15,5503.93,5443.79,5405.6,5505.03,8071950600.0,151530590962.0,6047.69,4948.11,5452.815,5290.61
2008-01-16,5395.28,5290.61,5288.77,5396.04,8927834100.0,161954601881.0,5988.17,4899.41,5329.377,5151.63
2008-01-17,5235.91,5151.63,5039.79,5312.29,9894195200.0,174740177296.0,5819.67,4761.55,5174.279,5180.51
2008-01-18,5141.37,5180.51,5093.13,5187.6,6863562500.0,118366922100.0,5666.79,4636.46,5146.022,4914.44
2008-01-21,5188.8,4914.44,4891.28,5200.93,7564395800.0,130341708797.0,5698.57,4662.46,5043.816,4559.75
2008-01-22,4818.0,4559.75,4511.95,4818.0,9249135100.0,154837414462.0,5405.88,4422.99,4654.623,4703.05
2008-01-23,4572.9,4703.05,4510.5,4705.07,8796397300.0,140348152218.0,5015.73,4103.78,4636.222,4717.73
2008-01-24,4753.44,4717.73,4625.46,4767.8,9003815800.0,149235591804.0,5173.35,4232.74,4712.162,4761.69
2008-01-25,4716.98,4761.69,4657.71,4806.89,7792837000.0,129423208442.0,5189.51,4245.96,4730.833,4419.29
2008-01-28,4720.56,4419.29,4409.08,4720.56,6935025700.0,108808414720.0,5237.86,4285.52,4530.156,4457.94
2008-01-29,4426.27,4457.94,4389.52,4517.6,5035622000.0,79564816502.0,4861.22,3977.36,4450.151,4417.85
2008-01-30,4505.64,4417.85,4330.7,4554.34,5508003700.0,92566887231.0,4903.74,4012.15,4449.333,4383.39
2008-01-31,4408.02,4383.39,4368.3,4487.32,4514155800.0,76189312077.0,4859.63,3976.06,4423.426,4320.77
2008-02-01,4388.25,4320.77,4195.75,4411.7,5930714200.0,96452528217.0,4821.73,3945.05,4316.133,4672.17
2008-02-04,4415.02,4672.17,4415.02,4672.21,6337457800.0,109153400497.0,4752.84,3888.69,4563.685,4599.7
2008-02-05,4622.54,4599.7,4550.43,4662.97,5261968400.0,93410147301.0,5139.39,4204.95,4606.344,4490.72
2008-02-13,4525.03,4490.72,4454.64,4547.54,3691415100.0,61549818305.0,5059.67,4139.73,4505.007,4552.32
2008-02-14,4527.05,4552.32,4507.94,4576.98,3491300500.0,57516976533.0,4939.79,4041.65,4542.621,4497.13
2008-02-15,4523.79,4497.13,4431.46,4523.79,4138651600.0,66980796498.0,5007.55,4097.08,4470.264,4568.15
2008-02-18,4546.75,4568.15,4517.6,4601.22,5582461000.0,92538618791.0,4946.84,4047.41,4561.863,4664.3
2008-02-19,4582.28,4664.3,4544.94,4665.55,6066318800.0,103356946585.0,5024.97,4111.34,4594.175,4567.03
2008-02-20,4682.59,4567.03,4556.81,4695.8,6647465300.0,114782705268.0,5130.72,4197.87,4617.331,4527.18
2008-02-21,4534.17,4527.18,4452.68,4568.21,6130914800.0,100295840097.0,5023.73,4110.32,4512.612,4370.28
2008-02-22,4500.39,4370.28,4333.03,4500.39,6760198300.0,109824503749.0,4979.89,4074.46,4401.279,4192.53
2008-02-25,4370.19,4192.53,4182.77,4391.33,5881193500.0,93047459906.0,4807.31,3933.26,4252.458,4238.18
2008-02-26,4302.73,4238.18,4123.31,4331.64,5568663100.0,89872770439.0,4611.79,3773.28,4218.602,4334.05
2008-02-27,4256.53,4334.05,4222.46,4360.7,5052499100.0,82967322680.0,4662.0,3814.36,4316.048,4299.51
2008-02-28,4343.28,4299.51,4265.5,4344.93,4792225300.0,75527784864.0,4767.45,3900.64,4308.544,4348.54
2008-02-29,4293.53,4348.54,4275.9,4364.81,4783538300.0,75515513719.0,4729.46,3869.56,4337.311,4438.27
2008-03-03,4323.7,4438.27,4279.35,4456.96,7851384000.0,125329686529.0,4783.4,3913.69,4385.675,4335.45
2008-03-04,4454.18,4335.45,4321.27,4472.15,8695651500.0,135912352602.0,4882.09,3994.44,4402.071,4292.65
2008-03-05,4316.25,4292.65,4210.96,4352.82,7410968000.0,113543589994.0,4768.99,3901.9,4274.954,4360.99
2008-03-06,4310.35,4360.99,4260.79,4427.5,8493214500.0,133186791725.0,4721.92,3863.39,4346.14,4300.52
2008-03-07,4315.81,4300.52,4265.83,4341.3,5674740200.0,92203521881.0,4797.08,3924.89,4303.828,4146.3
2008-03-10,4265.61,4146.3,4120.53,4265.61,6568220500.0,97355257730.0,4730.57,3870.46,4186.461,4165.88
2008-03-11,4121.65,4165.88,4063.47,4165.91,5133343900.0,79620807569.0,4560.93,3731.67,4121.845,4070.12
2008-03-12,4254.67,4070.12,4068.78,4272.98,5722445800.0,88663903677.0,4582.47,3749.29,4154.757,3971.26
2008-03-13,4033.32,3971.26,3902.25,4055.45,6365340000.0,96343796075.0,4477.13,3663.1,3977.803,3962.67
2008-03-14,3956.75,3962.67,3891.7,4000.78,4140725700.0,64286805135.0,4368.38,3574.13,3943.446,3820.05
2008-03-17,3941.26,3820.05,3813.0,3941.26,4910027300.0,73613176822.0,4358.94,3566.41,3873.653,3668.9
2008-03-18,3789.57,3668.9,3607.25,3862.77,5786100100.0,79535892252.0,4202.05,3438.04,3729.383,3761.61
2008-03-19,3746.05,3761.61,3677.82,3813.89,6158664300.0,88277827845.0,4035.79,3302.01,3744.689,3804.05
2008-03-20,3721.5,3804.05,3516.33,3857.62,7326269400.0,106243521686.0,4137.77,3385.44,3705.45,3796.58
2008-03-21,3790.11,3796.58,3746.39,3838.06,6509346400.0,96409712714.0,4184.46,3423.65,3798.439,3626.19
2008-03-24,3830.35,3626.19,3624.94,3840.48,5895967800.0,88537601512.0,4176.23,3416.92,3723.111,3629.62
2008-03-25,3559.94,3629.62,3521.53,3659.21,5276533600.0,77829673385.0,3988.81,3263.57,3587.511,3606.86
2008-03-26,3644.13,3606.86,3591.11,3698.32,4625181800.0,70507849558.0,3992.58,3266.66,3645.578,3411.49
2008-03-27,3541.28,3411.49,3407.9,3541.28,5506986600.0,76938808898.0,3967.54,3246.17,3472.551,3580.15
2008-03-28,3378.63,3580.15,3357.23,3590.75,6329168400.0,90291919934.0,3752.64,3070.34,3485.314,3472.71
2008-03-31,3465.91,3472.71,3445.56,3555.82,4711346900.0,66825473192.0,3938.16,3222.13,3491.743,3329.16
2008-04-01,3461.09,3329.16,3308.9,3493.13,5483137600.0,73093942424.0,3819.98,3125.44,3387.639,3347.88
2008-04-02,3370.6,3347.88,3283.64,3464.53,6548728600.0,86430288912.0,3662.08,2996.25,3371.422,3446.24
2008-04-03,3323.43,3446.24,3271.29,3456.95,5088922400.0,66413044115.0,3682.67,3013.09,3374.871,3599.62
2008-04-07,3418.52,3599.62,3386.51,3613.48,6099453700.0,84589696329.0,3790.87,3101.62,3539.012,3612.54
2008-04-08,3604.26,3612.54,3563.85,3656.96,6548482300.0,92719515541.0,3959.58,3239.66,3606.196,3413.91
2008-04-09,3585.85,3413.91,3413.07,3606.89,5985204900.0,81203386708.0,3973.79,3251.29,3524.076,3471.74
2008-04-10,3378.14,3471.74,3344.87,3474.31,4545515000.0,59699251838.0,3755.3,3072.52,3416.437,3492.89
2008-04-11,3498.55,3492.89,3462.14,3517.82,4328424400.0,58985569091.0,3818.92,3124.57,3491.093,3296.67
2008-04-14,3419.05,3296.67,3285.3,3427.88,5031170600.0,66952393944.0,3842.18,3143.6,3350.895,3348.35
2008-04-15,3282.57,3348.35,3212.15,3349.76,4466845700.0,59030368638.0,3626.34,2967.0,3275.563,3291.6
2008-04-16,3349.93,3291.6,3283.08,3363.22,4009118400.0,53205727027.0,3683.19,3013.52,3321.574,3222.74
2008-04-17,3286.41,3222.74,3180.2,3352.95,4584330500.0,62507958589.0,3620.76,2962.44,3266.252,3094.67
2008-04-18,3200.57,3094.67,3078.17,3203.71,4366534300.0,54581267300.0,3545.02,2900.47,3131.753,3116.98
2008-04-21,3305.15,3116.98,3073.56,3305.17,5995529300.0,79571085168.0,3404.13,2785.2,3185.892,3147.79
2008-04-22,3076.72,3147.79,2990.79,3148.73,4878741300.0,58797233750.0,3428.67,2805.28,3057.735,3278.33
2008-04-23,3116.41,3278.33,3089.89,3296.72,6623512500.0,86113923587.0,3462.57,2833.01,3223.747,3583.03
2008-04-24,3539.87,3583.03,3461.64,3593.2,14206628700.0,189595479698.0,3606.16,2950.5,3531.18,3557.75
2008-04-25,3572.55,3557.75,3527.84,3658.55,12962102100.0,184722794193.0,3941.33,3224.73,3591.493,3474.72
2008-04-28,3497.38,3474.72,3460.26,3530.91,7574497500.0,109162265884.0,3913.52,3201.97,3498.131,3523.41
2008-04-29,3457.35,3523.41,3453.28,3544.23,6717525000.0,99574311147.0,3822.19,3127.25,3516.998,3693.11
2008-04-30,3545.57,3693.11,3543.02,3705.09,10761770800.0,156313294431.0,3875.75,3171.06,3649.443,3761.01
2008-05-05,3739.8,3761.01,3696.7,3768.22,9969691600.0,147566887336.0,4062.42,3323.8,3732.623,3733.5
2008-05-06,3735.85,3733.5,3680.99,3786.02,9893225000.0,148301709473.0,4137.11,3384.91,3735.147,3579.15
2008-05-07,3716.45,3579.15,3577.99,3774.07,9049714300.0,133546608637.0,4106.85,3360.15,3689.203,3656.84
2008-05-08,3538.92,3656.84,3523.03,3658.05,7517324200.0,108817352027.0,3937.06,3221.23,3590.042,3613.49
2008-05-09,3682.95,3613.49,3552.47,3693.16,8789842500.0,128933582111.0,4022.52,3291.16,3631.662,3626.98
2008-05-12,3548.61,3626.98,3521.88,3668.86,7989122000.0,116693604066.0,3974.84,3252.14,3595.509,3560.24
2008-05-13,3515.71,3560.24,3508.32,3615.06,9074717700.0,122656336264.0,3989.68,3264.28,3562.426,3657.43
2008-05-14,3549.67,3657.43,3549.67,3661.97,8859207800.0,122318730751.0,3916.27,3204.22,3625.709,3637.32
2008-05-15,3676.84,3637.32,3636.22,3706.72,8395532200.0,112578312550.0,4023.18,3291.69,3677.222,3624.23
2008-05-16,3637.64,3624.23,3582.5,3661.07,6481285300.0,89546567704.0,4001.06,3273.59,3628.821,3604.76
2008-05-19,3615.59,3604.76,3563.61,3624.84,4845016500.0,67598479734.0,3986.66,3261.81,3597.636,3443.16
2008-05-20,3601.55,3443.16,3432.38,3632.01,6637705300.0,88932320447.0,3965.24,3244.28,3543.831,3544.19
2008-05-21,3414.34,3544.19,3355.08,3560.53,7364107600.0,96569945231.0,3787.48,3098.85,3424.457,3485.63
2008-05-22,3493.07,3485.63,3469.79,3558.02,6850470300.0,93894974582.0,3898.6,3189.77,3507.417,3473.09
2008-05-23,3473.8,3473.09,3435.84,3521.39,5995055900.0,76183956588.0,3834.19,3137.07,3484.227,3364.54
2008-05-26,3442.29,3364.54,3361.99,3443.99,5277659600.0,67226185634.0,3820.4,3125.78,3397.32,3375.41
2008-05-27,3355.11,3375.41,3333.95,3383.68,4249931100.0,55213458049.0,3701.0,3028.09,3360.583,3459.03
2008-05-28,3382.77,3459.03,3354.25,3486.33,5247676000.0,68719496463.0,3712.95,3037.87,3415.601,3401.44
2008-05-29,3447.77,3401.44,3400.77,3481.73,5143993300.0,67304826844.0,3804.93,3113.12,3449.162,3433.35
2008-05-30,3414.25,3433.35,3390.88,3450.49,4849540700.0,64903877746.0,3741.58,3061.29,3424.576,3459.04
2008-06-02,3426.2,3459.04,3400.72,3483.61,4918607800.0,61959616284.0,3776.69,3090.02,3449.35,3436.4
2008-06-03,3456.58,3436.4,3409.23,3469.06,5664249400.0,69390159055.0,3804.95,3113.14,3437.877,3369.91
2008-06-04,3424.04,3369.91,3341.74,3428.47,4803815600.0,59171321529.0,3780.04,3092.76,3376.445,3351.64
2008-06-05,3355.93,3351.64,3326.54,3376.34,4183466300.0,53340180662.0,3706.9,3032.92,3354.537,3329.67
2008-06-06,3362.01,3329.67,3312.72,3371.28,3476321700.0,42763182378.0,3686.81,3016.48,3339.237,3072.33
2008-06-10,3202.11,3072.33,3045.06,3215.5,5090954600.0,60727533504.0,3662.64,2996.7,3137.235,3024.24
2008-06-11,3042.16,3024.24,2992.35,3064.2,4693934500.0,54181027485.0,3379.57,2765.1,3028.289,2957.53
2008-06-12,3011.56,2957.53,2900.12,3031.06,4953582400.0,56831225904.0,3326.66,2721.82,2958.808,2868.8
2008-06-13,2960.91,2868.8,2865.5,2976.45,4106943000.0,45180876471.0,3253.29,2661.78,2919.3,2874.1
2008-06-16,2876.29,2874.1,2811.72,2917.81,4038592400.0,43220736508.0,3155.68,2581.92,2869.963,2794.75
2008-06-17,2873.13,2794.75,2769.12,2893.47,4329814700.0,43840532576.0,3161.51,2586.69,2833.395,2941.11
2008-06-18,2772.37,2941.11,2729.71,2945.42,6634980300.0,69029288606.0,3074.23,2515.28,2855.799,2748.87
2008-06-19,2921.72,2748.87,2742.15,2921.72,5679582700.0,59626570971.0,3235.23,2647.0,2839.15,2831.74
2008-06-20,2811.08,2831.74,2695.63,2917.32,7415683000.0,79217445716.0,3023.76,2473.99,2828.504,2760.42
2008-06-23,2780.15,2760.42,2741.19,2813.14,4067003200.0,41900494857.0,3114.91,2548.56,2777.009,2803.02
2008-06-24,2747.32,2803.02,2728.83,2817.17,4838723100.0,49942894581.0,3036.46,2484.38,2780.078,2905.01
2008-06-25,2794.04,2905.01,2784.42,2910.48,6481910500.0,67510404545.0,3083.32,2522.72,2864.539,2901.85
2008-06-26,2904.09,2901.85,2851.12,2931.31,6551922800.0,69186564907.0,3195.52,2614.51,2894.845,2748.43
2008-06-27,2809.31,2748.43,2723.16,2822.26,6052991900.0,61718685206.0,3192.04,2611.67,2777.223,2736.1
2008-06-30,2724.4,2736.1,2693.4,2766.8,3851885400.0,40556340515.0,3023.28,2473.59,2731.056,2651.61
2008-07-01,2743.16,2651.61,2644.78,2753.33,4068142300.0,42996490238.0,3009.71,2462.49,2688.495,2651.72
2008-07-02,2656.04,2651.72,2627.9,2700.9,4018179300.0,43562554256.0,2916.77,2386.44,2662.417,2703.53
2008-07-03,2610.82,2703.53,2566.53,2746.37,6814671700.0,74072058340.0,2916.9,2386.55,2663.86,2669.89
2008-07-04,2691.21,2669.89,2645.83,2713.48,5729192800.0,62000179301.0,2973.88,2433.18,2679.619,2792.4
2008-07-07,2673.55,2792.4,2673.55,2801.53,7740584800.0,82037582147.0,2936.88,2402.9,2758.87,2814.95
2008-07-08,2805.61,2814.95,2754.62,2843.6,8020468000.0,87478469668.0,3071.64,2513.16,2806.729,2920.55
2008-07-09,2838.86,2920.55,2838.86,2920.55,9702611900.0,105832317651.0,3096.44,2533.45,2890.878,2875.45
2008-07-10,2879.62,2875.45,2862.06,2952.04,9090484100.0,99505895425.0,3212.6,2628.49,2911.871,2856.63
2008-07-11,2863.81,2856.63,2821.31,2888.29,6482055300.0,69789668051.0,3163.0,2587.91,2850.302,2878.26
2008-07-14,2837.49,2878.26,2828.24,2895.3,5446592300.0,59458811236.0,3142.3,2570.97,2862.794,2779.45
2008-07-15,2886.11,2779.45,2769.91,2896.33,7091523400.0,75183081177.0,3166.08,2590.43,2825.319,2705.87
2008-07-16,2753.9,2705.87,2656.61,2765.15,6004392200.0,60360593536.0,3057.39,2501.5,2716.144,2684.78
2008-07-17,2747.95,2684.78,2676.15,2773.28,5084233300.0,51451570137.0,2976.45,2435.28,2725.203,2778.37
2008-07-18,2711.74,2778.37,2665.91,2785.53,5787350000.0,59102962346.0,2953.26,2416.3,2727.087,2861.42
2008-07-21,2759.88,2861.42,2745.64,2865.07,6648770000.0,69669133696.0,3056.2,2500.53,2820.573,2846.12
2008-07-22,2852.44,2846.12,2830.76,2868.62,6151910700.0,65130356224.0,3147.56,2575.28,2850.133,2837.85
2008-07-23,2870.93,2837.85,2831.11,2887.58,6149797500.0,64221812149.0,3130.73,2561.51,2859.001,2910.29
2008-07-24,2861.81,2910.29,2849.1,2912.7,7250544500.0,77975696786.0,3121.63,2554.06,2884.584,2865.1
2008-07-25,2875.77,2865.1,2851.93,2888.58,6253105900.0,63867379931.0,3201.32,2619.26,2869.282,2903.01
2008-07-28,2883.76,2903.01,2883.76,2924.45,6231879200.0,64491646958.0,3151.61,2578.59,2907.269,2850.31
2008-07-29,2868.01,2850.31,2827.7,2868.01,5863227800.0,59263834814.0,3193.31,2612.71,2850.41,2836.67
2008-07-30,2884.59,2836.67,2822.19,2894.37,4894688400.0,48912863290.0,3135.34,2565.28,2855.307,2775.72
2008-07-31,2844.65,2775.72,2774.1,2848.0,4453026900.0,43577577230.0,3120.33,2553.0,2798.895,2801.82
2008-08-01,2751.02,2801.82,2721.95,2830.76,4921541900.0,50743916796.0,3053.29,2498.15,2769.215,2741.74
2008-08-04,2782.99,2741.74,2738.85,2793.26,3717031800.0,37566055922.0,3082.0,2521.64,2767.596,2690.75
2008-08-05,2751.2,2690.75,2684.73,2762.26,4237855200.0,42511686422.0,3015.91,2467.57,2723.064,2719.37
2008-08-06,2711.6,2719.37,2678.86,2743.11,4060552500.0,41130300109.0,2959.82,2421.67,2713.254,2727.58
2008-08-07,2717.5,2727.58,2691.36,2742.7,3949212100.0,38724122744.0,2991.3,2447.43,2718.748,2605.72
2008-08-08,2724.43,2605.72,2595.92,2725.93,4850743700.0,46304907755.0,3000.33,2454.82,2667.9,2470.07
2008-08-11,2595.89,2470.07,2453.71,2601.5,4716145000.0,41510408309.0,2866.29,2345.15,2525.638,2457.2
2008-08-12,2445.22,2457.2,2430.85,2484.75,3663263200.0,31055560371.0,2717.08,2223.07,2456.884,2446.3
2008-08-13,2440.53,2446.3,2370.74,2458.77,4100523100.0,35322519408.0,2702.92,2211.48,2416.852,2437.08
2008-08-14,2432.2,2437.08,2409.01,2454.25,3130522600.0,27731353259.0,2690.93,2201.67,2435.61,2450.61
2008-08-15,2434.41,2450.61,2414.57,2476.86,3129606800.0,27201868951.0,2680.79,2193.37,2448.454,2319.87
2008-08-18,2451.78,2319.87,2318.93,2455.5,5365679600.0,35866644286.0,2695.67,2205.55,2386.677,2344.47
2008-08-19,2297.24,2344.47,2284.59,2355.93,3859382100.0,27699092355.0,2551.85,2087.88,2329.001,2523.28
2008-08-20,2332.48,2523.28,2306.66,2523.47,7373666300.0,59038931793.0,2578.92,2110.02,2453.89,2431.72
2008-08-21,2484.49,2431.72,2431.05,2518.44,6133199000.0,51914051787.0,2775.61,2270.95,2469.648,2405.23
2008-08-22,2414.46,2405.23,2362.09,2426.71,4628459300.0,36347766869.0,2674.89,2188.54,2399.071,2413.37
2008-08-25,2408.09,2413.37,2382.29,2443.99,3375721700.0,26848283382.0,2645.75,2164.7,2419.958,2350.08
2008-08-26,2384.95,2350.08,2327.22,2403.02,4097946600.0,31328604024.0,2654.71,2172.04,2362.648,2342.15
2008-08-27,2343.88,2342.15,2310.45,2385.99,4095260400.0,32569013718.0,2585.09,2115.08,2348.045,2350.14
2008-08-28,2341.96,2350.14,2333.03,2374.25,3475273400.0,28602903065.0,2576.36,2107.93,2354.771,2397.37
2008-08-29,2361.05,2397.37,2352.1,2420.85,4640576800.0,37316396857.0,2585.16,2115.13,2387.082,2325.14
2008-09-01,2380.47,2325.14,2311.73,2380.47,3626524000.0,28678403207.0,2637.11,2157.63,2340.919,2304.89
2008-09-02,2312.1,2304.89,2284.92,2329.01,3419029100.0,25957452202.0,2557.65,2092.62,2306.389,2276.67
2008-09-03,2301.94,2276.67,2248.07,2321.53,4225000600.0,32463648806.0,2535.38,2074.4,2282.155,2277.41
2008-09-04,2270.52,2277.41,2249.12,2295.36,3416308900.0,25834811521.0,2504.34,2049.0,2269.753,2202.45
2008-09-05,2224.53,2202.45,2199.36,2238.32,3860817100.0,27970605034.0,2505.15,2049.67,2215.301,2143.42
2008-09-08,2210.34,2143.42,2135.38,2220.55,3766949700.0,27669314826.0,2422.69,1982.2,2175.208,2145.78
